"---------------------> neighborhoodrank SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 622, 't2': 185, 'similar?': 0.74, 'premature_discard': 5940, 'discarded': 8320, 'used': 2666, 'hits_t1': 1350, 'rules_t1': 9309, 'hits_t2': 2666, 'rules_t2': 8765}"
"{'t1': 185, 't2': 850, 'similar?': 0.28, 'premature_discard': 2240, 'discarded': 10094, 'used': 455, 'hits_t1': 2666, 'rules_t1': 8765, 'hits_t2': 455, 'rules_t2': 10094}"
"{'t1': 850, 't2': 989, 'similar?': 0.44, 'premature_discard': 0, 'discarded': 5740, 'used': 4525, 'hits_t1': 455, 'rules_t1': 10094, 'hits_t2': 4525, 'rules_t2': 5740}"
"{'t1': 989, 't2': 794, 'similar?': 0.18, 'premature_discard': 1056, 'discarded': 9752, 'used': 1477, 'hits_t1': 4525, 'rules_t1': 5740, 'hits_t2': 1477, 'rules_t2': 9995}"
"{'t1': 794, 't2': 103, 'similar?': 0.31, 'premature_discard': 2591, 'discarded': 10166, 'used': 409, 'hits_t1': 1477, 'rules_t1': 9995, 'hits_t2': 409, 'rules_t2': 10166}"
"{'t1': 103, 't2': 141, 'similar?': 0.83, 'premature_discard': 0, 'discarded': 1772, 'used': 8473, 'hits_t1': 409, 'rules_t1': 10166, 'hits_t2': 8473, 'rules_t2': 1772}"
"{'t1': 141, 't2': 296, 'similar?': 0.3, 'premature_discard': 910, 'discarded': 8460, 'used': 2578, 'hits_t1': 8473, 'rules_t1': 1772, 'hits_t2': 2578, 'rules_t2': 8615}"
"{'t1': 296, 't2': 490, 'similar?': 0.8, 'premature_discard': 9271, 'discarded': 11201, 'used': 0, 'hits_t1': 2578, 'rules_t1': 8615, 'hits_t2': 0, 'rules_t2': 11404}"
"{'t1': 490, 't2': 253, 'similar?': 0.14, 'premature_discard': 91, 'discarded': 8692, 'used': 1140, 'hits_t1': 0, 'rules_t1': 11404, 'hits_t2': 1140, 'rules_t2': 8692}"
"{'t1': 253, 't2': 869, 'similar?': 0.15, 'premature_discard': 440, 'discarded': 9130, 'used': 1561, 'hits_t1': 1140, 'rules_t1': 8692, 'hits_t2': 1561, 'rules_t2': 9130}"
"{'t1': 869, 't2': 493, 'similar?': 0.18, 'premature_discard': 109, 'discarded': 8441, 'used': 1793, 'hits_t1': 1561, 'rules_t1': 9130, 'hits_t2': 1793, 'rules_t2': 8441}"
"{'t1': 493, 't2': 313, 'similar?': 0.21, 'premature_discard': 1106, 'discarded': 9256, 'used': 1782, 'hits_t1': 1793, 'rules_t1': 8441, 'hits_t2': 1782, 'rules_t2': 9360}"
"{'t1': 313, 't2': 540, 'similar?': 0.25, 'premature_discard': 752, 'discarded': 8641, 'used': 1807, 'hits_t1': 1782, 'rules_t1': 9360, 'hits_t2': 1807, 'rules_t2': 8641}"
"{'t1': 540, 't2': 35, 'similar?': 0.1, 'premature_discard': 1451, 'discarded': 10985, 'used': 343, 'hits_t1': 1807, 'rules_t1': 8641, 'hits_t2': 343, 'rules_t2': 11124}"
"{'t1': 35, 't2': 398, 'similar?': 0.22, 'premature_discard': 1579, 'discarded': 9910, 'used': 506, 'hits_t1': 343, 'rules_t1': 11124, 'hits_t2': 506, 'rules_t2': 9910}"
"{'t1': 398, 't2': 519, 'similar?': 0.09, 'premature_discard': 433, 'discarded': 10137, 'used': 897, 'hits_t1': 506, 'rules_t1': 9910, 'hits_t2': 897, 'rules_t2': 10155}"
"{'t1': 519, 't2': 251, 'similar?': 0.32, 'premature_discard': 4080, 'discarded': 11282, 'used': 0, 'hits_t1': 897, 'rules_t1': 10155, 'hits_t2': 0, 'rules_t2': 11506}"
"{'t1': 251, 't2': 371, 'similar?': 0.53, 'premature_discard': 6121, 'discarded': 11349, 'used': 0, 'hits_t1': 0, 'rules_t1': 11506, 'hits_t2': 0, 'rules_t2': 11349}"
"{'t1': 371, 't2': 288, 'similar?': 0.48, 'premature_discard': 5741, 'discarded': 11323, 'used': 0, 'hits_t1': 0, 'rules_t1': 11349, 'hits_t2': 0, 'rules_t2': 11323}"
"{'t1': 288, 't2': 136, 'similar?': 0.26, 'premature_discard': 3348, 'discarded': 11348, 'used': 0, 'hits_t1': 0, 'rules_t1': 11323, 'hits_t2': 0, 'rules_t2': 11404}"
"{'t1': 136, 't2': 457, 'similar?': 0.33, 'premature_discard': 1505, 'discarded': 8377, 'used': 1540, 'hits_t1': 0, 'rules_t1': 11404, 'hits_t2': 1540, 'rules_t2': 8377}"
"{'t1': 457, 't2': 961, 'similar?': 0.09, 'premature_discard': 1087, 'discarded': 10457, 'used': 807, 'hits_t1': 1540, 'rules_t1': 8377, 'hits_t2': 807, 'rules_t2': 10546}"
"{'t1': 961, 't2': 609, 'similar?': 0.27, 'premature_discard': 158, 'discarded': 7405, 'used': 2300, 'hits_t1': 807, 'rules_t1': 10546, 'hits_t2': 2300, 'rules_t2': 7405}"
"{'t1': 609, 't2': 632, 'similar?': 0.39, 'premature_discard': 88, 'discarded': 6345, 'used': 4089, 'hits_t1': 2300, 'rules_t1': 7405, 'hits_t2': 4089, 'rules_t2': 6345}"
"{'t1': 632, 't2': 14, 'similar?': 0.29, 'premature_discard': 0, 'discarded': 7375, 'used': 2951, 'hits_t1': 4089, 'rules_t1': 6345, 'hits_t2': 2951, 'rules_t2': 7375}"
