"---------------------> roundrobin SCHEDULLER, CACHE WITH 100% AND CHUNK OF (1000) -----------------"
"{'t1': 114, 't2': 115, 'similar?': 0.24, 'premature_discard': 0, 'discarded': 0, 'used': 9783, 'hits_t1': 9177, 'rules_t1': 436, 'hits_t2': 9783, 'rules_t2': 1324}"
"{'t1': 115, 't2': 116, 'similar?': 0.16, 'premature_discard': 0, 'discarded': 0, 'used': 7761, 'hits_t1': 9783, 'rules_t1': 1324, 'hits_t2': 7761, 'rules_t2': 2158}"
"{'t1': 116, 't2': 117, 'similar?': 0.08, 'premature_discard': 0, 'discarded': 0, 'used': 9089, 'hits_t1': 7761, 'rules_t1': 2158, 'hits_t2': 9089, 'rules_t2': 1937}"
"{'t1': 117, 't2': 118, 'similar?': 0.44, 'premature_discard': 0, 'discarded': 0, 'used': 9470, 'hits_t1': 9089, 'rules_t1': 1937, 'hits_t2': 9470, 'rules_t2': 1792}"
"{'t1': 118, 't2': 119, 'similar?': 0.21, 'premature_discard': 0, 'discarded': 0, 'used': 9820, 'hits_t1': 9470, 'rules_t1': 1792, 'hits_t2': 9820, 'rules_t2': 99}"
"{'t1': 119, 't2': 120, 'similar?': 0.21, 'premature_discard': 0, 'discarded': 0, 'used': 9274, 'hits_t1': 9820, 'rules_t1': 99, 'hits_t2': 9274, 'rules_t2': 1860}"
"{'t1': 120, 't2': 121, 'similar?': 0.3, 'premature_discard': 0, 'discarded': 0, 'used': 8233, 'hits_t1': 9274, 'rules_t1': 1860, 'hits_t2': 8233, 'rules_t2': 2926}"
"{'t1': 121, 't2': 122, 'similar?': 0.37, 'premature_discard': 0, 'discarded': 0, 'used': 9507, 'hits_t1': 8233, 'rules_t1': 2926, 'hits_t2': 9507, 'rules_t2': 1494}"
"{'t1': 122, 't2': 123, 'similar?': 0.1, 'premature_discard': 0, 'discarded': 0, 'used': 7470, 'hits_t1': 9507, 'rules_t1': 1494, 'hits_t2': 7470, 'rules_t2': 2828}"
"{'t1': 123, 't2': 124, 'similar?': 0.25, 'premature_discard': 0, 'discarded': 0, 'used': 7780, 'hits_t1': 7470, 'rules_t1': 2828, 'hits_t2': 7780, 'rules_t2': 1647}"
"{'t1': 124, 't2': 125, 'similar?': 0.13, 'premature_discard': 0, 'discarded': 0, 'used': 4904, 'hits_t1': 7780, 'rules_t1': 1647, 'hits_t2': 4904, 'rules_t2': 5286}"
"{'t1': 125, 't2': 126, 'similar?': 0.08, 'premature_discard': 0, 'discarded': 0, 'used': 9147, 'hits_t1': 4904, 'rules_t1': 5286, 'hits_t2': 9147, 'rules_t2': 772}"
"{'t1': 126, 't2': 127, 'similar?': 0.25, 'premature_discard': 0, 'discarded': 0, 'used': 8065, 'hits_t1': 9147, 'rules_t1': 772, 'hits_t2': 8065, 'rules_t2': 2276}"
"{'t1': 127, 't2': 128, 'similar?': 0.17, 'premature_discard': 0, 'discarded': 0, 'used': 8407, 'hits_t1': 8065, 'rules_t1': 2276, 'hits_t2': 8407, 'rules_t2': 1891}"
"{'t1': 128, 't2': 129, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 0, 'used': 7340, 'hits_t1': 8407, 'rules_t1': 1891, 'hits_t2': 7340, 'rules_t2': 2916}"
"{'t1': 129, 't2': 130, 'similar?': 0.06, 'premature_discard': 0, 'discarded': 0, 'used': 8268, 'hits_t1': 7340, 'rules_t1': 2916, 'hits_t2': 8268, 'rules_t2': 3114}"
