"---------------------> roundrobin SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 101, 't2': 102, 'similar?': 0.07, 'premature_discard': 65, 'discarded': 9043, 'used': 696, 'hits_t1': 1278, 'rules_t1': 9339, 'hits_t2': 696, 'rules_t2': 9043}"
"{'t1': 102, 't2': 103, 'similar?': 0.07, 'premature_discard': 947, 'discarded': 9879, 'used': 696, 'hits_t1': 696, 'rules_t1': 9043, 'hits_t2': 696, 'rules_t2': 9879}"
"{'t1': 103, 't2': 104, 'similar?': 0.32, 'premature_discard': 0, 'discarded': 6226, 'used': 2951, 'hits_t1': 696, 'rules_t1': 9879, 'hits_t2': 2951, 'rules_t2': 6226}"
"{'t1': 104, 't2': 105, 'similar?': 0.13, 'premature_discard': 144, 'discarded': 8904, 'used': 1350, 'hits_t1': 2951, 'rules_t1': 6226, 'hits_t2': 1350, 'rules_t2': 8904}"
"{'t1': 105, 't2': 106, 'similar?': 0.03, 'premature_discard': 121, 'discarded': 9621, 'used': 298, 'hits_t1': 1350, 'rules_t1': 8904, 'hits_t2': 298, 'rules_t2': 9621}"
"{'t1': 106, 't2': 107, 'similar?': 0.38, 'premature_discard': 9, 'discarded': 6602, 'used': 4089, 'hits_t1': 298, 'rules_t1': 9621, 'hits_t2': 4089, 'rules_t2': 6602}"
"{'t1': 107, 't2': 108, 'similar?': 0.09, 'premature_discard': 0, 'discarded': 8675, 'used': 833, 'hits_t1': 4089, 'rules_t1': 6602, 'hits_t2': 833, 'rules_t2': 8675}"
"{'t1': 108, 't2': 109, 'similar?': 0.07, 'premature_discard': 110, 'discarded': 9414, 'used': 696, 'hits_t1': 833, 'rules_t1': 8675, 'hits_t2': 696, 'rules_t2': 9414}"
"{'t1': 109, 't2': 110, 'similar?': 0.13, 'premature_discard': 228, 'discarded': 8693, 'used': 1350, 'hits_t1': 696, 'rules_t1': 9414, 'hits_t2': 1350, 'rules_t2': 8693}"
"{'t1': 110, 't2': 111, 'similar?': 0.3, 'premature_discard': 0, 'discarded': 6966, 'used': 2951, 'hits_t1': 1350, 'rules_t1': 8693, 'hits_t2': 2951, 'rules_t2': 6966}"
"{'t1': 111, 't2': 112, 'similar?': 0.11, 'premature_discard': 91, 'discarded': 9630, 'used': 1159, 'hits_t1': 2951, 'rules_t1': 6966, 'hits_t2': 1159, 'rules_t2': 9630}"
"{'t1': 112, 't2': 113, 'similar?': 0.09, 'premature_discard': 15, 'discarded': 8344, 'used': 833, 'hits_t1': 1159, 'rules_t1': 9630, 'hits_t2': 833, 'rules_t2': 8344}"
